,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0.20078251689978172,0.4161228030527404,0.6341563669634317,0.856375230912072,1.0834326152503504,1.3138056790968422,1.5477409712612114,1.784579241665444,2.01023236973999,2.1800174035509614,2.180129288472738,2.180129288472738,2.180129288472738,2.180129288472738
protein_biomass_to_biomass,0.10739646832706709,0.21559919500720498,0.3206649101952658,0.41987628528510224,0.5126027108986675,0.599758837401204,0.6816434510686213,0.7588273947286026,0.8274816241725627,0.8767762475213732,0.8768077773115673,0.8768077773115673,0.8768077773115673,0.8768077773115673
mRNA_biomass_to_biomass,0.0004200004290390351,0.001151001978977291,0.0021787007930008924,0.00349909268638465,0.005085008887067181,0.006884948695452864,0.008906707308499353,0.011125424287374026,0.013391941996636474,0.015188209391637184,0.015189410109696325,0.015189410109696325,0.015189410109696325,0.015189410109696325
tRNA_biomass_to_biomass,0.0024748791651007544,0.00678007009460083,0.012833065643494023,0.020624008392209868,0.029932171606706366,0.04051612583530569,0.052399106990904,0.06544455440155966,0.0787787276124688,0.08829879018600954,0.08830575941681336,0.08830575941681336,0.08830575941681336,0.08830575941681336
rRNA_biomass_to_biomass,0.018291347974899074,0.05011805603308863,0.09488510537562402,0.152487594763965,0.22153818765829206,0.29984662264998685,0.3877500452387843,0.48417476288529343,0.5824647543724382,0.6604724239860196,0.6605246169265616,0.6605246169265616,0.6605246169265616,0.6605246169265616
ncRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0.011785934733192102,0.021190507992119356,0.023202527871285163,0.023678637156768195,0.025892922170476135,0.02937687751915196,0.033542017588307556,0.03807361683833852,0.04254473598793957,0.0459663248349756,0.04596859136044849,0.04596859136044849,0.04596859136044849,0.04596859136044849
lipid_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass,3.3728365084133944e-06,9.424755196503125e-06,1.8045099924786152e-05,2.9202154772029464e-05,4.258914864072712e-05,5.792095756367754e-05,7.52018399953696e-05,9.307898943686476e-05,0.00011217200087770707,0.00012876840017391356,0.00012875860989435318,0.00012875860989435318,0.00012875860989435318,0.00012875860989435318
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2aeppn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2h3mb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050326901570986,0.7128234359375665,0.7128234359375665,0.7128234359375665,0.7128234359375665
EX_2h3mp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821518096609828e-15,0.0,0.0,0.0,0.0
EX_2hxic__L_e,0.010753962878763627,0.026284345427231792,0.04188479051097814,0.02597692456045851,0.06391749834009049,0.10294977416056168,0.150693384635822,0.20206232293183263,0.27119563525793594,0.3635933423514003,0.36360361155475823,0.36360361155475823,0.36360361155475823,0.36360361155475823
EX_2mba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2mbald_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2mpa_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3mba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3mbal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abz_e,-2.056500106175128e-34,0.0,-3.9260505875711716e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,1.1930218199626768,2.277409621679285,3.5065037056222503,4.95384068814679,6.691053621956773,8.286710501459815,9.96947233336673,11.683051296136071,10.188293028710342,0.2693337551554817,0.26357591919524226,0.26357591919524226,0.26357591919524226,0.26357591919524226
EX_acald_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgala_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_actn__R_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ade_e,-0.003716678595548116,0.0005870326194957928,0.0011113889158632284,0.0017860866777395388,0.002594876036962344,0.0035121024691176696,0.0045417149582948025,0.005671137347439374,0.006822407682721809,1.2120189780790587e-15,0.00773708553163404,0.00773708553163404,0.00773708553163404,0.00773708553163404
EX_akg_e,0.0,0.0,0.0,0.0,0.0010092139539880972,0.04243088934124525,0.09784320829671211,0.17010622162681344,0.27151600960977923,0.0,0.0,0.0,0.0,0.0
EX_ala__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__L_e,-0.10545460841334,-0.210909216826681,-0.316363825240021,-0.421818433653362,-0.527273042066702,-0.632727650480043,-0.738182258893384,-0.843636867306724,-0.949091475720064,-1.0545460841334,-1.0545750199498252,-1.0545750199498252,-1.0545750199498252,-1.0545750199498252
EX_arg__L_e,-9.33183354911947,-18.6636670982389,-27.9955006473584,-37.3273341964779,-46.6591677455974,-55.9910012947168,-65.3228348438363,-74.6546683929558,-83.9865019420752,-93.3183354911947,-93.32778786781948,-93.32778786781948,-93.32778786781948,-93.32778786781948
EX_asn__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
