,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0.2588152829134128,0.5120296200420882,0.7583030722030745,1.0044880883779865,1.2512532982191162,1.4978476658144193,1.7439053877669506,1.9891698657231744,2.2334890165858257,2.4598637019103906,2.46137046352162,2.46137046352162,2.46137046352162,2.46137046352162
protein_biomass_to_biomass,0.15264801463425423,0.30361887320917946,0.4524008215431435,0.5980360380703775,0.740639375846038,0.8804031116635923,1.0174768575011677,1.1519140532662955,1.2837759360876762,1.4041063477771216,1.4056836036980453,1.4056836036980453,1.4056836036980453,1.4056836036980453
mRNA_biomass_to_biomass,0.0006705133387174979,0.0018534970676396486,0.0035128621234359553,0.005633791483601345,0.008198470710966728,0.01118722073879005,0.014584185664470064,0.01837302011663808,0.02253422652671728,0.026743812422633264,0.026787494088511388,0.026787494088511388,0.026787494088511388,0.026787494088511388
tRNA_biomass_to_biomass,0.003925448926013208,0.010854061506635709,0.020576501895506735,0.03300279370833014,0.048034562469513195,0.06555699699691836,0.0854788155443265,0.10770430879111804,0.13212145822783677,0.15682567069898962,0.15574329662119754,0.15574329662119754,0.15574329662119754,0.15574329662119754
rRNA_biomass_to_biomass,0.0007710392346307741,0.0021301758387069674,0.004035613733647141,0.00647143377905882,0.009416124531319871,0.012846917575026442,0.016745420608167548,0.021092677687840934,0.025866086886600758,0.0306922011401043,0.030742302561242982,0.030742302561242982,0.030742302561242982,0.030742302561242982
ncRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0.014934465115190192,0.022782302336538503,0.023290517732231755,0.024943260808402968,0.02835062938473295,0.03262030723978332,0.037280840145759005,0.042123154793103704,0.04705102445427913,0.051670493505856736,0.05170136276366748,0.05170136276366748,0.05170136276366748,0.05170136276366748
lipid_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass,1.2934328389383127e-06,5.093903224446467e-06,1.1293057091159398e-05,5.49911362840416e-06,4.486363149051641e-06,6.361289538135614e-06,8.535958653058807e-06,1.0996105886839967e-05,1.632035339759874e-05,1.5355741054275603e-05,1.537670880473314e-05,1.537670880473314e-05,1.537670880473314e-05,1.537670880473314e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cit_e,7.138461742373136e-22,0.0,0.0,3.130594997277561e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_co2_e,0.5457539001958912,1.0831404504100373,1.5795539325476244,13.775993592667476,16.055550565432934,19.135437030267532,22.382228574745458,25.26943173137724,28.332036194540684,30.907137002675327,30.76150068525808,30.76150068525808,30.76150068525808,30.76150068525808
EX_chols_e,0.0,-5.397060937138327e-25,-4.873479664108043e-25,0.0,0.0,0.0,0.0,-1.7703508930497965e-58,0.0,0.0,0.0,0.0,0.0,0.0
DM_aacald_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C100mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C120mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C121mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C140mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C141mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C60mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
