,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0.2263646357806925,0.44857412015505227,0.6633965198138002,0.8766907188343919,1.0902656351138118,1.303533705320336,1.5159730231422044,1.727447584752348,1.4050273987330004,2.117048301587337,2.117048301587337,2.117048301587337,2.117048301587337,2.117048301587337
protein_biomass_to_biomass,0.1335741500556369,0.2653739154555213,0.3953353619902588,0.5229833416375731,0.6480746727158532,0.7706497197250722,0.8907970553202705,1.008656556937151,0.8286832179891245,1.2217595072560605,1.2217595072560614,1.2217595072560614,1.2217595072560614,1.2217595072560614
mRNA_biomass_to_biomass,0.0005555192642095829,0.001500470680995356,0.0028061218911558904,0.004459219209980209,0.0064485054090610726,0.008759150693897844,0.01137358106774338,0.014280738914972361,0.00992552227457547,0.020455639404729126,0.02045563940472914,0.02045563940472914,0.02045563940472914,0.02045563940472914
tRNA_biomass_to_biomass,0.003252840001218834,0.008787873826203645,0.01643797553739681,0.02612644897387903,0.037788670114736404,0.05133871026159527,0.0666736075843177,0.08372991228838156,0.057934330490411245,0.1193113945918366,0.1193113945918353,0.1193113945918353,0.1193113945918353,0.1193113945918353
rRNA_biomass_to_biomass,0.0006389401124131702,0.0017250657606552896,0.003224962729563458,0.0051233433109204776,0.007407188598448441,0.01005934390813601,0.013060014010954663,0.016395984813861675,0.01139412066411768,0.02347757047838665,0.023477570478386663,0.023477570478386663,0.023477570478386663,0.023477570478386663
ncRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0.013206708838204387,0.021910190713635636,0.023207620367727992,0.023805592586964207,0.025982376549104135,0.029205142980867127,0.03295345953333489,0.03696150058896155,0.030949120848692883,0.044692979598320734,0.044692979598320734,0.044692979598320734,0.044692979598320734,0.044692979598320734
lipid_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass,1.0181027138613438e-06,3.776274310269897e-06,8.336178176666073e-06,1.4643443939930693e-05,2.221832394109537e-05,3.117040541436883e-05,4.1962007931108965e-05,5.3577931872428674e-05,6.776347196150425e-06,0.00011148742646908502,0.00011148742646908495,0.00011148742646908495,0.00011148742646908495,0.00011148742646908495
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cit_e,0.0,6.580019870668159e-22,1.3134573893709979e-22,0.0,4.105940252642771e-22,1.0268585181360624e-22,1.1629741773883348e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_co2_e,1.8486695219753078,3.6954526517355517,5.57201651806678,7.448890516923871,9.199318568156299,10.913179164232549,12.859463908908783,14.342785509095355,10.291036865507007,12.310347955873933,12.310347955873977,12.310347955873977,12.310347955873977,12.310347955873977
EX_chols_e,1.536403158237612e-23,1.8752372755341945e-24,1.6251084598100726e-24,4.286455624488648e-58,1.3384395498113337e-24,1.2383019805245411e-24,9.477942336236442e-57,0.0,0.0,3.673766942060031e-58,0.0,0.0,0.0,0.0
DM_aacald_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C100mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C120mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C121mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C140mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C141mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C60mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_C80mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dad_5_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_fald_c,-8.39458175745087e-32,2.0324282307032385e-48,0.0,1.0062653821819442e-32,-1.5215356616930648e-33,1.6070306036724876e-34,1.477745018774718e-30,1.1172007571470114e-31,0.0,1.7962618018270897e-25,0.0,0.0,0.0,0.0
DM_mclPHA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_ptal_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2dhglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_34dhbz_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_34dhcinm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3oxoadp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,1.2476575642198597e-23,1.0693923822059951e-23,9.855317650324241e-24,9.34285274150813e-24,8.98502667773292e-24,6.4919429309790124e-24,0.0,9.442613372290976e-24,0.0,1.0770942527462466e-23,0.0,0.0,0.0,0.0
EX_4hbz_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_T4hcinnm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acon_C_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_akg_e,-3.632587695686212e-23,3.060992977299091e-23,2.768152643640118e-23,-8.353415480815707e-33,3.712329994411985e-57,1.6045502768023514e-23,1.943106509572612e-33,2.632439420974513e-33,3.446645440631313,6.86102148557049,6.861021485570518,6.861021485570518,6.861021485570518,6.861021485570518
EX_ala__L_e,0.0,0.0,0.0,4.5982103564123155e-34,9.393589232780426e-25,1.8049294746102947e-24,0.0,3.0065438335842134e-24,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg__L_e,-0.08431225335736164,-0.17183999288478216,-0.2626737745715125,-0.35741035046764746,-0.4561563672072668,-0.5588247215452347,-0.6659539555854213,-0.7766713147433488,-0.6284953109567891,-0.985315332153382,-0.9853153321533826,-0.9853153321533826,-0.9853153321533826,-0.9853153321533826
EX_asp__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0250837952602405e-24,0.0,0.0,0.0,0.0,0.0,0.0
EX_bz_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_catechol_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cobalt2_e,-6.418194313107762e-08,-2.506033053107174e-07,-5.720877975666522e-07,-1.0382814495809024e-06,-1.6245307276211842e-06,-2.314550132492818e-06,-3.0305223651930534e-06,-3.8026525227835194e-06,-2.0396792122615842e-06,-5.048809205808811e-06,-5.048809205808819e-06,-5.048809205808819e-06,-5.048809205808819e-06,-5.048809205808819e-06
EX_confrl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_crn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys__L_e,-0.009681505293538846,-0.02265770748412696,-0.03709056737477076,-0.04879904140717023,-0.05605873365115508,-0.05867719695496885,-0.053734640583488834,-0.044515073766771725,0.0,-1.0220236751312977e-16,0.0,0.0,0.0,0.0
EX_dca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ddca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ethso3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe2_e,-1.9626636936227092e-07,-7.603125477337876e-07,-1.6511530778365487e-06,-2.8662139139220603e-06,-4.407308085794644e-06,-6.269084652988481e-06,-8.41269012298483e-06,-1.0855604574195555e-05,-6.676896303547078e-06,-1.656351736782733e-05,-1.6563517367827213e-05,-1.6563517367827213e-05,-1.6563517367827213e-05,-1.6563517367827213e-05
EX_fer_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fru_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fum_e,5.226018083624653e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.479173846806275e-24,0.0,1.118084617280104e-23,0.0,0.0,0.0,0.0
EX_ga_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glc__D_e,-0.100354243447484,-0.200708486894969,-0.301062730342453,-0.401416973789937,-0.501771217237422,-0.602125460684906,-0.70247970413239,-0.800352614185372,-0.507392155034667,-1.00354243447484,-1.0035424344748431,-1.0035424344748431,-1.0035424344748431,-1.0035424344748431
EX_glcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3589277272907657e-47,0.0,-3.120790582620869e-44,0.0,0.0,0.0,0.0
EX_glu__L_e,-0.03611690797394542,0.0,-5.752411073306605e-33,0.0,0.0,1.8380106002351587e-24,0.0,0.0,0.0,1.1337548911207784e-57,0.0,0.0,0.0,0.0
EX_gly_e,14.634133962581613,29.1874931218564,43.79621449784832,58.438323299325525,72.6490486983214,86.72192181472822,100.17522441100624,114.09181247198315,76.50120589425829,133.39026843706378,133.390268437064,133.390268437064,133.390268437064,133.390268437064
EX_glyald_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyclt_e,5.887885377381271e-23,5.1838473465418604e-23,3.092171994380615e-23,5.4454014295696e-23,3.46110586087613e-23,3.1620156336886907e-23,0.0,2.258786191888274e-23,0.0,2.4368602771955745e-23,0.0,0.0,0.0,0.0
EX_h2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,2.479829992022277,4.891209854649433,7.28491762909761,9.642837653078569,11.679924943955967,13.573100625468113,15.970796966746827,18.650618889203283,11.039043833610709,15.789753632018094,15.789753632018153,15.789753632018153,15.789753632018153,15.789753632018153
EX_h_e,-1.8589102347198429e-34,1.5563163704615237e-33,-3.5838565197349946e-33,-1.2261894283766176e-33,7.292888819408531e-33,6.494311354647191e-34,-4.24377511156006e-33,0.3417630901237072,0.0,-5.019380716517145e-37,0.0,0.0,0.0,0.0
EX_hco3_e,0.03611690797394542,3.750474551068389e-24,3.2502169196201453e-24,5.717449454090599e-23,2.6768790996226673e-24,2.4766039610490822e-24,9.874344157652038e-23,-3.415041726907467e-49,0.0,8.97226720937318e-23,0.0,0.0,0.0,0.0
EX_hdca_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_his__L_e,-0.03582259570981664,-0.0742411093449167,-0.111361664017375,-0.148482218689833,-0.185602773362292,-0.22272332803475,-0.259843882707208,-0.296964437379667,-0.2561971849678905,-0.3712055467245833,-0.3712055467245835,-0.3712055467245835,-0.3712055467245835,-0.3712055467245835
