,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0.13139510624981932,0.2648242401793589,0.3993581539652423,0.5346209946666511,0.6707708751071739,0.8082312160686234,0.9471407012564347,1.087416924410857,1.2289459907013387,1.3687619447464168,1.3687619447464168,1.3687619447464168,1.3687619447464168,1.3687619447464168
protein_biomass_to_biomass,0.07108369701071217,0.13989866811335677,0.20697133176737714,0.2728911792872332,0.3371418301097151,0.3989629476075016,0.45820523908182054,0.5149831021447326,0.5694704069454698,0.6209526744111366,0.6209526744111366,0.6209526744111366,0.6209526744111366,0.6209526744111366
mRNA_biomass_to_biomass,0.00024794685082604317,0.0006122688941014733,0.0010910856168584327,0.0016846472884552927,0.0023859158266593176,0.00318842894275548,0.004085471473209845,0.005072493243888161,0.006145530943827109,0.007276068849283678,0.007276068849283678,0.007276068849283678,0.007276068849283678,0.007276068849283678
tRNA_biomass_to_biomass,0.0015200250381198653,0.003752786533518884,0.0066863990927301786,0.010321402792552782,0.014619622707834156,0.019540124041185304,0.02504184004032963,0.031097304855242546,0.03768267532878217,0.04447600712279552,0.04447600712279552,0.04447600712279552,0.04447600712279552,0.04447600712279552
rRNA_biomass_to_biomass,0.010747030832171076,0.026539898046850054,0.04729778138931185,0.07303370133184121,0.1034368223043621,0.138230461556318,0.17712367488967126,0.21991912599797958,0.2664459489500837,0.3154412225041536,0.3154412225041536,0.3154412225041536,0.3154412225041536,0.3154412225041536
ncRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0.007777965771713645,0.015243039468556499,0.02073825588175962,0.02295278879315747,0.023208586269103406,0.023441980777968472,0.024364511893662757,0.025944953621078327,0.027996910520768338,0.03031460313568577,0.03031460313568577,0.03031460313568577,0.03031460313568577,0.03031460313568577
lipid_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
