,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0,0,0.004760803917026815,0.006370740845343086,0.007987377469574118,0.00961138375931138,0.011243429684146355,0.012839297251041635,0.014336009318398504,0.014971140491117531,0.014971140491117531,0.014749380556339054,0.014971140491117531,0.014971140491117531
protein_biomass_to_biomass,0,0,0.0026424413576764238,0.0035350630236837956,0.00443066042708941,0.005329702573536352,0.006232574774544698,0.007115091636297269,0.007942379146798925,0.008298262595661516,0.008298262595661203,0.008175953192933723,0.008298262595661203,0.008298262595661203
mRNA_biomass_to_biomass,0,0,6.972148289365875e-06,9.361721846706177e-06,1.1783290779044852e-05,1.423552674589603e-05,1.6719211635547202e-05,1.9160208136780996e-05,2.1451717667507753e-05,2.233752718958555e-05,2.2337527189627436e-05,2.1936170965859398e-05,2.2337527189627436e-05,2.2337527189627436e-05
tRNA_biomass_to_biomass,0,0,4.273916615905943e-05,5.7327256812943004e-05,7.221623738031724e-05,8.73448288576269e-05,0.0001027022191132342,0.00011753899175203699,0.0001310578858645685,0.00013239293873641974,0.0001323929387368897,0.00013309055171003436,0.0001323929387368897,0.0001323929387368897
rRNA_biomass_to_biomass,0,0,0.0002998631795541103,0.0004025979594840061,0.0005066523193036432,0.0006119863100347767,0.000718638137535449,0.0008236265670719899,0.0009231047770648284,0.0009622709870288833,0.0009622709870307416,0.0009444783952689938,0.0009622709870307416,0.0009622709870307416
ncRNA_biomass_to_biomass,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0,0,0.0002823828495032114,0.0003778748225165743,0.0004737641748943217,0.0005700906386612052,0.00066689394254273,0.0007615513246265975,0.000850327344726609,0.000887999514428229,0.000887999514428229,0.0008748460472663436,0.000887999514428229,0.000887999514428229
lipid_biomass_to_biomass,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass,0,0,3.195215165568139e-08,4.311017692583399e-08,5.4529889587573124e-08,6.61838613257063e-08,7.808809330485083e-08,8.94777397463927e-08,1.001762016712306e-07,1.0421801329663627e-07,1.0421801141180762e-07,1.0252716888081523e-07,1.0421801141180762e-07,1.0421801141180762e-07
peptidoglycan_biomass_to_biomass,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pime_e,0,0,2.5614397829024258e-30,2.0953059761429995e-30,-1.7626138613639984e-19,-3.004312214437403e-19,-4.706218753880491e-19,-7.086090560287906e-19,-1.059524279222006e-18,3.8054002013765623e-44,-5.625343634922803e-34,0.0,0.0,0.0
EX_phe__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pheme_e,0,0,6.669522278128186e-57,-3.566537574243748e-29,0.0,0.0,0.0,2.418329526235531e-35,-5.0629977286162686e-57,-5.991425096985642e-42,0.0,0.0,0.0,0.0
EX_pi_e,0,0,6.624936439354998,7.363858587538032,8.100418565986628,8.839993059141904,9.583013827030223,10.006980215725005,10.076825753597001,10.014681155187853,10.014681155187466,10.013484300738309,10.014681155187466,10.014681155187466
EX_fe2_e,0,0,-1.3288109630615572e-10,-2.4210334735795726e-10,-3.8527737961101945e-10,-5.640263478362062e-10,-7.798730841685101e-10,-1.0113789385838632e-09,-1.2144929174387725e-09,-1.1017946634704251e-09,-1.1017946634291048e-09,-1.1974600196190703e-09,-1.1017946634291048e-09,-1.1017946634291048e-09
EX_fe3_e,0,0,-2.4900412179439116e-24,-2.490041217943928e-24,-2.4900412179441243e-24,-2.4900412176522402e-24,-2.4900412179439116e-24,-2.486132655098274e-24,-2.4185359248361477e-24,0.0,-2.39246663498746e-24,-2.4014091774391563e-24,-2.39246663498746e-24,-2.39246663498746e-24
EX_for_e,0,0,0.0,0.0,0.00019203272078256535,0.00042302769971986644,0.000662464066688837,0.002080513331653923,0.005273702589654575,0.0029037072464318608,0.002903707246415834,0.004258693215773668,0.002903707246415834,0.002903707246415834
EX_fum_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gal_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glc__D_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gly_e,0,0,1.1732924496842973e-23,1.084401138331561e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gsn_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gua_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2_e,0,0,0.0,0.0,1.016377152524487e-22,0.0,0.0,8.385676019481913e-23,7.935870439298307e-23,7.365716162997463e-23,0.0,0.0,0.0,7.365716162997463e-23
EX_h2co3_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,0,0,0.07964404098250692,0.08978450151511683,0.09958732679462816,0.10945929260841078,0.11949115187466457,0.10065211229404364,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e,0,0,-0.06058599982019515,-0.06406440186572639,-0.0676236923117942,-0.07118481648035496,-0.07474838225000824,-0.06594326563380365,-0.02307836572337764,-0.025431060311555634,-0.025431060311860355,-0.02495191923783055,-0.025431060311860355,-0.025431060311860355
EX_his__L_e,0,0,-0.0007317533158332,-0.0009756710877776,-0.001219588859722,-0.0014635066316664,-0.0017074244036108,-0.0019513421755552,-0.0021952599474996,-0.002439177719326449,-0.002439177719462816,-0.002310883482644103,-0.002439177719462816,-0.002439177719462816
EX_hxan_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ile__L_e,0,0,-0.00265344428744049,-0.00353792571658732,-0.00442240714573415,-0.00530688857488098,-0.00619137000402781,-0.00707585143317464,-0.00796033286232147,-0.0088448142914683,-0.008844814291517355,-0.008611063824820393,-0.008844814291517355,-0.008844814291517355
EX_lac__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.005485470630882101,0.0581581467359008,2.916656880366601e-14,0.0,0.0,0.0,0.0
EX_leu__L_e,0,0,-0.004255653637899172,-0.005758910198769041,-0.0072146900076482,-0.00865762800917784,-0.0101005660107075,-0.0115435040122371,-0.0129864420137668,-0.0144293800152964,-0.014429380015475729,-0.013103542828469667,-0.014429380015475729,-0.014429380015475729
EX_lys__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met__L_e,0,0,-0.00087975893980911,-0.00117301191974548,-0.00146626489968185,-0.00175951787961822,-0.00205277085955459,-0.00234602383949096,-0.00263927681942733,-0.0029325297993637,-0.0029325297993515824,-0.0029481917112509594,-0.0029325297993515824,-0.0029325297993515824
EX_na1_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e,0,0,0.07131863313380805,0.09514212482568693,0.11934989805262779,0.14360262219967973,0.16783717792463565,0.2101837004118955,0.2647316449518195,0.3159627062263258,0.31596270622526285,0.3245588587919071,0.31596270622526285,0.31596270622526285
EX_ni2_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nmn_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no2_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no3_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2_e,0,0,-5.932280278789749e-14,-4.4331458261731213e-14,-3.535881870582114e-14,-2.9384346616577555e-14,-2.511904639559049e-14,-2.196233261626628e-14,-1.913461323570494e-14,0.0,-1.8125350882145028e-14,-1.8466636688930564e-14,-1.812535094600324e-14,-1.812535094600324e-14
EX_orn_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_orot_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pro__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_hmfurn_c,0,0,0.0005343123991260981,0.0007177275633338294,0.0008837240688673346,0.0010402582053584374,0.0011908098447192235,0.001374966495501994,0.0016490062070272924,0.003975643401987167,0.003975643401894052,0.0026737075181068985,0.003975643401894052,0.003975643401894052
EX_ser__D_e,0,0,5.746208577794027e-23,5.101573214419125e-23,4.676233837688908e-23,0.0,4.446059669748348e-23,3.894424167145307e-23,3.732206435365137e-23,3.670279295535677e-23,0.0,0.0,0.0,0.0
EX_ser__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e,0,0,2.408782990637159e-22,5.047961974642386e-23,3.279652974144289e-23,2.2420186344193166e-23,2.8897295941710905e-23,3.477084103845813e-23,2.722074151828943e-23,-1.1179790109231193e-29,1.250915052152303e-34,1.007837549483812e-31,2.6417466357985126e-34,-2.8611619595678604e-35
EX_succ_e,0,0,0.03165489303890847,0.04210290893316816,0.05261224677205162,0.06311532406539838,0.07359539603799019,0.09458708222063958,0.09606048337091987,0.15378433268136446,0.15378433268110628,0.15594027225669074,0.15378433268110628,0.15378433268110628
EX_thm_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thr__L_e,0,0,0.0032362618298699816,0.0042879660033775325,0.005123636590338825,0.00588747738299309,0.006614896384864545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thymd_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_trp__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tyr__L_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ura_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_uri_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_val__L_e,0,0,-0.00203984230323888,-0.00271978973765184,-0.0033997371720648,-0.00407968460647776,-0.00475963204089072,-0.00543957947530368,-0.00611952690971664,-0.006799474343814983,-0.006799474344083783,-0.007194920892324027,-0.006799474344083783,-0.006799474344083783
EX_xan_e,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
