,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomass_dilution,0.06148511931850574,0.2098043274185944,0.3564680406581465,0.4951430364889414,0.6184690289790267,0.7416992158175306,0.8648885345109548,0.9880410048768477,1.1111144188309465,1.2337289036148842,1.2337289036148842,1.2337289036148842,1.2337289036148842,1.2337289036148842
protein_biomass_to_biomass,0.03365854595967369,0.11171105740187048,0.18524311296078055,0.25280181648306177,0.31140645629012453,0.3676944315171433,0.42137405947539003,0.4725318437808673,0.5213593863911098,0.5680193972341128,0.5680193972341128,0.5680193972341128,0.5680193972341128,0.5680193972341128
mRNA_biomass_to_biomass,0.00010338873146841277,0.0004521387447890811,0.0009383699401013283,0.0015278226643171604,0.0021427211735873543,0.002837578573581351,0.0036042617058317417,0.004437025101111429,0.005331297917988049,0.006283118777437506,0.006283118777437505,0.006283118777437505,0.006283118777437505,0.006283118777437505
tRNA_biomass_to_biomass,0.0006317038751412811,0.00276449107749474,0.005742492672967356,0.00931000639605961,0.013053796606759694,0.017283195857198903,0.021948758202383442,0.027015402300318434,0.03245506802244454,0.03795096365980788,0.03795096365980787,0.03795096365980787,0.03795096365980787,0.03795096365980787
rRNA_biomass_to_biomass,0.0044932674692005296,0.019626775258225506,0.04074670223330473,0.06634370687944617,0.09303704012103434,0.12319813879366914,0.15647378007070467,0.19261413612966113,0.23142027966847722,0.2727241023291722,0.27272410232917216,0.27272410232917216,0.27272410232917216,0.27272410232917216
ncRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass,0.0036465570500756094,0.012291855002878806,0.019329190345560826,0.022611709422555453,0.023195017178524752,0.023259709513059335,0.023729902488157425,0.024766870287728723,0.026261723986814603,0.0280721610617779,0.0280721610617779,0.0280721610617779,0.0280721610617779,0.0280721610617779
lipid_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass,1.8724130629763143e-05,0.00012054014478363646,0.0002689214649926787,0.00034695287177905404,0.0004678659458009038,0.0005980438344854519,0.0007348641135806078,0.0008765651504227576,0.0010220079991130804,0.001168249608387475,0.0011682496083874716,0.0011682496083874716,0.0011682496083874716,0.0011682496083874716
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys__L_e,-1.23472299893443,-2.46944599786886,-3.70416899680328,-4.93889199573771,-6.17361499467214,-7.40833799360657,-8.64306099254099,-9.87778399147542,-11.1125069904098,-12.347229989344273,-12.347229989344275,-12.347229989344275,-12.347229989344275,-12.347229989344275
EX_cytd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dad_2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_damp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_15dap_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dca_e,0.0,0.0,0.0,-1.3709119272750907e-24,-3.411955402574301e-58,0.0,0.0,6.314013506610156e-24,0.0,0.0,0.0,0.0,0.0,0.0
