TU_id,replicon,genes,start,stop,tss,strand,rho_dependent,rnapol
TU0-13962_from_RpoD_mono,NC_000913.2,b3508,3653278,3653925,,-,True,RpoD_mono
TU00326_from_RpoD_mono,"NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2","b1304,b1305,b1306,b1307,b1308",1366103,1368027,,+,True,RpoD_mono
TU871_from_RpoD_mono,NC_000913.2,b0405,424235,425305,,+,True,RpoD_mono
TU0-13623_from_RpoD_mono,NC_000913.2,b2426,2541854,2542645,,-,True,RpoD_mono
TU0-13134_from_RpoD_mono,NC_000913.2,b1086,1144163,1145122,,+,True,RpoD_mono
TU0-1188_from_RpoD_mono,"NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2","b2588,b2589,b2590,b2591",2724091,2729179,,-,True,RpoD_mono
TU-8439_from_RpoD_mono,NC_000913.2,b2901,3041684,3043123,,+,True,RpoD_mono
TU0-14375_from_RpoD_mono,"NC_000913.2,NC_000913.2","b3322,b3323",3451530,3453420,,-,True,RpoD_mono
TU0-2581_from_RpoD_mono,NC_000913.2,b1102,1158585,1160774,,-,True,RpoD_mono
TU0-12804_from_RpoD_mono,NC_000913.2,b0065,71351,72115,,+,True,RpoD_mono
TU0-7581_from_RpoD_mono,NC_000913.2,b0060,63429,65780,,-,True,RpoD_mono
TU0-45190_from_RpoD_mono,"NC_000913.2,NC_000913.2,NC_000913.2","b4662,b0070,b4577",77367,78799,,+,True,RpoD_mono
TU0-1981_from_RpoD_mono,NC_000913.2,b4376,4609419,4610024,,+,True,RpoD_mono
TU0-3364_from_RpoD_mono,"NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2","b3971,b3970,b3969,b3968",4164682,4169779,,+,True,RpoD_mono
TU0-13172_from_RpoD_mono,NC_000913.2,b1185,1231723,1232253,,-,True,RpoD_mono
TU0-4522_from_RpoD_mono,NC_000913.2,b3438,3575754,3576749,,-,True,RpoD_mono
TU0-8730_from_RpoD_mono,NC_000913.2,b2251,2362576,2363001,,+,True,RpoD_mono
TU0-8044_from_RpoD_mono,NC_000913.2,b4498,2167717,2169751,,-,True,RpoD_mono
TU0-45160_from_RpoD_mono,"NC_000913.2,NC_000913.2","b3162,b4685",3303993,3305955,,-,True,RpoD_mono
TU0-8245_from_RpoD_mono,NC_000913.2,b1862,1944275,1944877,,+,True,RpoD_mono
TU0-8765_from_RpoD_mono,NC_000913.2,b3665,3841987,3843753,,+,True,RpoD_mono
TU0-13204_from_RpoD_mono,NC_000913.2,b1288,1348275,1349063,,-,True,RpoD_mono
TU0-13538_from_RpoD_mono,"NC_000913.2,NC_000913.2","b2147,b2146",2232055,2234522,,+,True,RpoD_mono
TU0-13574_from_RpoD_mono,NC_000913.2,b2269,2380735,2381946,,+,True,RpoD_mono
TU0-13141_from_RpoD_mono,"NC_000913.2,NC_000913.2,NC_000913.2","b1118,b1117,b1116",1174650,1177787,,+,True,RpoD_mono
TU0-8804_from_RpoD_mono,NC_000913.2,b3653,3825483,3826688,,-,True,RpoD_mono
TU00277_from_RpoD_mono,"NC_000913.2,NC_000913.2","b3178,b3179",3323023,3325686,,-,True,RpoD_mono
