,value
HP0001,TU2DNV-2032
HP0002,TU2DNV-2032
HP0003,TU2DNV-2032
HP0004,TU2DNV-2032
HP0005,TU2DNV-2033
HP0006,TU2DNV-2033
HP0009,TU2DNV-2035
HP0010,TU2DNV-2036
HP0011,TU2DNV-2036
HP0012,TU2DNV-2037
HP0013,TU2DNV-2037
HP0014,TU2DNV-2038
HP0015,TU2DNV-2039
HP0016,TU2DNV-2039
HP0017,TU2DNV-2039
HP0018,TU2DNV-2040
HP0019,TU2DNV-2041
HP0020,TU2DNV-2041
HP0021,TU2DNV-2042
HP0022,TU2DNV-2042
HP0025,TU2DNV-2043
HP0026,TU2DNV-2045
HP0027,TU2DNV-2046
HP0028,TU2DNV-2047
HP0029,TU2DNV-2048
HP0030,TU2DNV-2048
HP0031,TU2DNV-2049
HP0032,TU2DNV-2049
HP0033,TU2DNV-2049
HP0034,TU2DNV-2049
HP0035,TU2DNV-2049
HP0036,TU2DNV-2049
HP0037,TU2DNV-2049
HP0038,TU2DNV-2050
HP0040,TU2DNV-2050
HP0041,TU2DNV-2050
HP0043,TU2DNV-2051
HP0044,TU2DNV-2052
HP0045,TU2DNV-2052
HP0047,TU2DNV-2053
HP0048,TU2DNV-2053
HP0049,TU2DNV-2053
HP0050,TU2DNV-2054
HP0051,TU2DNV-2054
HP0052,TU2DNV-2054
HP0053,TU2DNV-2055
HP0054,TU2DNV-2055
HP0055,TU2DNV-2055
HP0056,TU2DNV-2055
HP0057,TU2DNV-2056
HP0058,TU2DNV-2057
HP0059,TU2DNV-2057
HP0060,TU2DNV-2057
HP0061,TU2DNV-2057
HP0062,TU2DNV-2057
HP0063,TU2DNV-2057
HP0064,TU2DNV-2057
HP0065,TU2DNV-2057
HP0066,TU2DNV-2057
HP0067,TU2DNV-2058
HP0068,TU2DNV-2058
HP0069,TU2DNV-2058
HP0070,TU2DNV-2058
HP0071,TU2DNV-2058
HP0072,TU2DNV-1604
HP0073,TU2DNV-1604
HP0074,TU2DNV-2059
HP0075,TU2DNV-2059
HP0076,TU2DNV-2060
HP0077,TU2DNV-2061
HP0078,TU2DNV-2062
HP0079,TU2DNV-2062
HP0080,TU2DNV-2063
HP0082,TU2DNV-2064
HP0083,TU2DNV-2065
HP0084,TU2DNV-2065
HP0085,TU2DNV-2066
HP0086,TU2DNV-2066
HP0087,TU2DNV-2067
HP0088,TU2DNV-2067
HP0089,TU2DNV-2068
HP0090,TU2DNV-2068
HP0091,TU2DNV-2070
HP0092,TU2DNV-2070
HP0094,TU2DNV-2071
HP0095,TU2DNV-2072
HP0096,TU2DNV-2772
HP0097,TU2DNV-2073
HP0098,TU2DNV-2074
HP0099,TU2DNV-2075
HP0100,TU2DNV-2075
HP0101,TU2DNV-2076
HP0102,TU2DNV-2077
HP0103,TU2DNV-2077
HP0104,TU2DNV-2078
HP0105,TU2DNV-2079
HP0106,TU2DNV-2079
HP0107,TU2DNV-2079
HP0108,TU2DNV-2771
HP0109,TU2DNV-2080
HP0110,TU2DNV-2080
HP0111,TU2DNV-2080
HP0112,TU2DNV-2081
HP0113,TU2DNV-2081
HP0114,TU2DNV-2082
HP0115,TU2DNV-2083
HP0116,TU2DNV-2084
HP0117,TU2DNV-2084
HP0118,TU2DNV-2085
HP0119,TU2DNV-2086
HP0120,TU2DNV-2087
HP0121,TU2DNV-2088
HP0123,TU2DNV-2089
HP0124,TU2DNV-2089
HP0125,TU2DNV-2089
HP0126,TU2DNV-2090
HP0127,TU2DNV-2091
HP0129,TU2DNV-2092
HP0130,TU2DNV-2093
HP0132,TU2DNV-2094
HP0133,TU2DNV-2094
HP0134,TU2DNV-2770
HP0136,TU2DNV-2095
HP0137,TU2DNV-2095
HP0138,TU2DNV-2095
HP0139,TU2DNV-2095
HP0140,TU2DNV-2096
HP0141,TU2DNV-2097
HP0142,TU2DNV-2098
HP0143,TU2DNV-2098
HP0144,TU2DNV-2099
HP0145,TU2DNV-2099
HP0146,TU2DNV-2099
HP0147,TU2DNV-2099
HP0148,TU2DNV-2099
HP0149,TU2DNV-2100
HP0150,TU2DNV-2100
HP0151,TU2DNV-2101
HP0152,TU2DNV-2769
HP0153,TU2DNV-2102
HP0154,TU2DNV-2102
HP0155,TU2DNV-2102
HP0156,TU2DNV-2102
HP0157,TU2DNV-2102
HP0158,TU2DNV-2102
HP0159,TU2DNV-2768
HP0160,TU2DNV-2767
HP0162,TU2DNV-2103
HP0163,TU2DNV-2103
HP0165,TU2DNV-2103
HP0166,TU2DNV-2103
HP0167,TU2DNV-2104
HP0168,TU2DNV-2104
HP0169,TU2DNV-2105
HP0170,TU2DNV-2105
HP0171,TU2DNV-2106
HP0172,TU2DNV-2107
HP0173,TU2DNV-2107
HP0174,TU2DNV-2107
HP0175,TU2DNV-2108
HP0176,TU2DNV-2108
HP0177,TU2DNV-2108
HP0178,TU2DNV-2109
HP0179,TU2DNV-2109
HP0180,TU2DNV-2109
HP0181,TU2DNV-2110
HP0182,TU2DNV-2110
HP0183,TU2DNV-2110
HP0184,TU2DNV-2110
HP0185,TU2DNV-2110
HP0186,TU2DNV-2111
HP0187,TU2DNV-2111
HP0189,TU2DNV-2766
HP0190,TU2DNV-2112
HP0191,TU2DNV-2112
HP0192,TU2DNV-2112
HP0193,TU2DNV-2112
HP0194,TU2DNV-2113
HP0195,TU2DNV-2113
HP0196,TU2DNV-2113
HP0197,TU2DNV-2114
HP0198,TU2DNV-2115
HP0199,TU2DNV-2115
HP0200,TU2DNV-2115
HP0201,TU2DNV-2116
HP0202,TU2DNV-2116
HP0203,TU2DNV-2116
HP0204,TU2DNV-2118
HP0205,TU2DNV-2118
HP0206,TU2DNV-2119
HP0207,TU2DNV-2765
HP0208,TU2DNV-2764
HP0209,TU2DNV-2120
HP0210,TU2DNV-2121
HP0211,TU2DNV-2123
HP0212,TU2DNV-2123
HP0213,TU2DNV-2123
HP0214,TU2DNV-2124
HP0215,TU2DNV-2124
HP0216,TU2DNV-2124
HP0217,TU2DNV-2125
HP0218,TU2DNV-2763
HP0219,TU2DNV-2126
HP0220,TU2DNV-2127
HP0221,TU2DNV-2127
HP0222,TU2DNV-2128
HP0223,TU2DNV-2129
HP0224,TU2DNV-2130
HP0226,TU2DNV-2131
HP0227,TU2DNV-2132
HP0228,TU2DNV-2762
HP0229,TU2DNV-2134
HP0230,TU2DNV-2135
HP0231,TU2DNV-2136
HP0232,TU2DNV-2136
HP0233,TU2DNV-2136
HP0234,TU2DNV-2136
HP0235,TU2DNV-2137
HP0236,TU2DNV-2138
HP0237,TU2DNV-2138
HP0238,TU2DNV-2138
HP0239,TU2DNV-2138
HP0240,TU2DNV-2138
HP0241,TU2DNV-2138
HP0242,TU2DNV-2138
HP0243,TU2DNV-2138
HP0244,TU2DNV-2139
HP0245,TU2DNV-2139
HP0246,TU2DNV-2139
HP0247,TU2DNV-2140
HP0248,TU2DNV-2140
HP0249,TU2DNV-2140
HP0250,TU2DNV-2141
HP0251,TU2DNV-2141
HP0252,TU2DNV-2143
HP0254,TU2DNV-2143
HP0255,TU2DNV-2144
HP0256,TU2DNV-2144
HP0257,TU2DNV-2144
HP0258,TU2DNV-2144
HP0259,TU2DNV-2144
HP0260,TU2DNV-2145
HP0261,TU2DNV-2145
HP0262,TU2DNV-2146
HP0263,TU2DNV-2147
HP0264,TU2DNV-2148
HP0265,TU2DNV-2149
HP0266,TU2DNV-2149
HP0267,TU2DNV-2149
HP0268,TU2DNV-2150
HP0269,TU2DNV-2150
HP0270,TU2DNV-2150
HP0271,TU2DNV-2150
HP0272,TU2DNV-2150
HP0273,TU2DNV-2150
HP0274,TU2DNV-2150
HP0275,TU2DNV-2150
HP0276,TU2DNV-2150
HP0277,TU2DNV-2151
HP0278,TU2DNV-2151
HP0279,TU2DNV-2151
HP0280,TU2DNV-2151
HP0281,TU2DNV-2761
HP0282,TU2DNV-2152
HP0283,TU2DNV-2152
HP0284,TU2DNV-2152
HP0285,TU2DNV-2152
HP0286,TU2DNV-2152
HP0287,TU2DNV-2152
HP0288,TU2DNV-2152
HP0289,TU2DNV-2153
HP0290,TU2DNV-2154
HP0291,TU2DNV-2154
HP0292,TU2DNV-2154
HP0293,TU2DNV-2154
HP0294,TU2DNV-2155
HP0295,TU2DNV-2760
HP0296,TU2DNV-2156
HP0297,TU2DNV-2156
HP0298,TU2DNV-2157
HP0299,TU2DNV-2157
HP0300,TU2DNV-2157
HP0301,TU2DNV-2157
HP0302,TU2DNV-2157
HP0303,TU2DNV-2157
HP0304,TU2DNV-2158
HP0305,TU2DNV-2159
HP0306,TU2DNV-2159
HP0307,TU2DNV-2159
HP0308,TU2DNV-2159
HP0309,TU2DNV-2160
HP0310,TU2DNV-2160
HP0311,TU2DNV-2161
HP0312,TU2DNV-2161
HP0313,TU2DNV-2162
HP0315,TU2DNV-2163
HP0316,TU2DNV-2163
HP0317,TU2DNV-2164
HP0318,TU2DNV-2165
HP0319,TU2DNV-2166
HP0320,TU2DNV-2166
HP0321,TU2DNV-2167
HP0322,TU2DNV-2167
HP0323,TU2DNV-2759
HP0324,TU2DNV-2758
HP0325,TU2DNV-2168
HP0326A,TU2DNV-2168
HP0326B,TU2DNV-2168
HP0327,TU2DNV-2168
HP0328,TU2DNV-2169
HP0329,TU2DNV-2169
HP0330,TU2DNV-2171
HP0331,TU2DNV-2171
HP0332,TU2DNV-2171
HP0333,TU2DNV-2171
HP0334,TU2DNV-2171
HP0336,TU2DNV-2172
HP0337,TU2DNV-2173
HP0338,TU2DNV-2173
HP0339,TU2DNV-2173
HP0340,TU2DNV-2173
HP0342,TU2DNV-2174
HP0343,TU2DNV-2174
HP0345,TU2DNV-2174
HP0346,TU2DNV-2175
HP0347,TU2DNV-2176
HP0348,TU2DNV-2176
HP0349,TU2DNV-2176
HP0350,TU2DNV-2177
HP0351,TU2DNV-2178
HP0352,TU2DNV-2178
HP0353,TU2DNV-2178
HP0354,TU2DNV-2178
HP0355,TU2DNV-2178
HP0356,TU2DNV-2178
HP0357,TU2DNV-2179
HP0358,TU2DNV-2179
HP0360,TU2DNV-2757
HP0361,TU2DNV-2181
HP0362,TU2DNV-2181
HP0363,TU2DNV-2181
HP0364,TU2DNV-2181
HP0366,TU2DNV-2182
HP0367,TU2DNV-2182
HP0368,TU2DNV-2183
HP0369,TU2DNV-2184
HP0370,TU2DNV-2185
HP0371,TU2DNV-2185
HP0372,TU2DNV-2186
HP0373,TU2DNV-2187
HP0374,TU2DNV-2188
HP0375,TU2DNV-2188
HP0376,TU2DNV-2189
HP0377,TU2DNV-2190
HP0378,TU2DNV-2190
HP0379,TU2DNV-2190
HP0380,TU2DNV-2191
HP0381,TU2DNV-2192
HP0382,TU2DNV-2192
HP0383,TU2DNV-2755
HP0384,TU2DNV-2754
HP0385,TU2DNV-2193
HP0386,TU2DNV-2193
HP0387,TU2DNV-2193
HP0388,TU2DNV-2194
HP0389,TU2DNV-2195
HP0390,TU2DNV-2753
