,value
CLJU_RS00335,MONOMER
CLJU_RS01580,MONOMER
CLJU_RS02895,MONOMER
CLJU_RS03455,MONOMER
CLJU_RS03970,MONOMER
CLJU_RS04110,MONOMER
CLJU_RS04760,MONOMER
CLJU_RS04855,MONOMER
CLJU_RS04860,MONOMER
CLJU_RS05515,MONOMER
CLJU_RS06365,MONOMER
CLJU_RS06635,MONOMER
CLJU_RS06750,MONOMER
CLJU_RS06880,MONOMER
CLJU_RS07235,MONOMER
CLJU_RS07330,MONOMER
CLJU_RS07545,MONOMER
CLJU_RS07845,MONOMER
CLJU_RS08215,MONOMER
CLJU_RS08340,MONOMER
CLJU_RS08440,MONOMER
CLJU_RS09025,MONOMER
CLJU_RS10085,MONOMER
CLJU_RS10275,MONOMER
CLJU_RS11490,MONOMER
CLJU_RS12080,MONOMER
CLJU_RS12095,MONOMER
CLJU_RS13370,MONOMER
CLJU_RS13430,MONOMER
CLJU_RS13515,MONOMER
CLJU_RS13520,MONOMER
CLJU_RS13865,MONOMER
CLJU_RS13900,MONOMER
CLJU_RS14075,MONOMER
CLJU_RS14275,MONOMER
CLJU_RS14615,MONOMER
CLJU_RS15005,MONOMER
CLJU_RS15200,MONOMER
CLJU_RS15400,MONOMER
CLJU_RS17865,MONOMER
CLJU_RS17975,MONOMER
CLJU_RS18025,MONOMER
CLJU_RS20870,MONOMER
CLJU_RS21520,ncRNA
CLJU_RS21525,ncRNA
CLJU_RS21535,ncRNA
CLJU_RS21540,MONOMER
CLJU_RS21545,MONOMER
CLJU_RS21550,MONOMER
CLJU_RS21555,MONOMER
CLJU_RS21560,MONOMER
CLJU_RS21570,MONOMER
CLJU_RS21590,MONOMER
CLJU_RS21600,MONOMER
CLJU_RS21620,MONOMER
CLJU_RS21625,MONOMER
CLJU_RS21640,MONOMER
CLJU_RS21645,MONOMER
CLJU_RS21660,MONOMER
CLJU_RS21665,MONOMER
CLJU_RS21675,MONOMER
CLJU_RS21685,MONOMER
CLJU_RS21690,MONOMER
CLJU_RS21695,MONOMER
CLJU_RS21700,MONOMER
CLJU_RS21705,MONOMER
CLJU_RS21710,MONOMER
CLJU_RS21720,MONOMER
CLJU_RS21750,MONOMER
CLJU_RS21760,MONOMER
CLJU_RS21780,MONOMER
CLJU_RS21790,MONOMER
CLJU_RS21825,MONOMER
CLJU_RS21835,MONOMER
CLJU_RS21840,ncRNA
CLJU_RS21845,ncRNA
CLJU_RS21860,MONOMER
CLJU_RS21880,MONOMER
CLJU_RS21885,MONOMER
CLJU_RS21905,MONOMER
CLJU_RS21915,MONOMER
CLJU_RS21920,tmRNA
CLJU_RS21925,MONOMER
CLJU_RS21930,MONOMER
CLJU_RS21935,MONOMER
CLJU_RS21940,MONOMER
CLJU_RS21950,MONOMER
CLJU_RS21965,MONOMER
CLJU_RS21970,MONOMER
CLJU_RS21975,MONOMER
CLJU_RS22000,MONOMER
CLJU_RS22020,MONOMER
CLJU_RS22025,MONOMER
CLJU_RS22035,MONOMER
CLJU_RS22040,MONOMER
CLJU_RS22055,MONOMER
CLJU_RS22070,MONOMER
CLJU_RS22075,MONOMER
CLJU_RS22090,MONOMER
CLJU_RS22095,MONOMER
CLJU_RS22100,MONOMER
CLJU_RS22105,MONOMER
CLJU_RS22110,MONOMER
CLJU_RS22115,MONOMER
CLJU_RS22125,MONOMER
CLJU_RS22130,MONOMER
CLJU_RS22135,MONOMER
CLJU_RS22140,MONOMER
CLJU_RS22145,tRNA
CLJU_RS22150,MONOMER
CLJU_RS22165,MONOMER
CLJU_RS22170,MONOMER
CLJU_RS22180,MONOMER
CLJU_RS22185,MONOMER
CLJU_RS22200,MONOMER
CLJU_RS22205,MONOMER
CLJU_RS22210,MONOMER
CLJU_RS22215,MONOMER
CLJU_RS22225,MONOMER
CLJU_RS22230,MONOMER
CLJU_RS22235,MONOMER
CLJU_RS22240,MONOMER
CLJU_RS22245,MONOMER
CLJU_RS22250,MONOMER
CLJU_RS22260,MONOMER
CLJU_RS22270,MONOMER
CLJU_RS22280,MONOMER
CLJU_RS22285,MONOMER
CLJU_RS22295,MONOMER
CLJU_RS22300,MONOMER
CLJU_RS22305,MONOMER
CLJU_RS22310,MONOMER
CLJU_RS22325,MONOMER
CLJU_RS22330,MONOMER
CLJU_RS22340,MONOMER
CLJU_RS22350,MONOMER
CLJU_RS22360,MONOMER
CLJU_RS22365,MONOMER
CLJU_RS22380,MONOMER
CLJU_RS22395,MONOMER
CLJU_RS22400,MONOMER
CLJU_RS22405,MONOMER
CLJU_RS22410,MONOMER
CLJU_RS22425,MONOMER
CLJU_RS22430,MONOMER
CLJU_RS22435,MONOMER
CLJU_RS22460,MONOMER
CLJU_RS22465,MONOMER
CLJU_RS22470,MONOMER
CLJU_RS22480,MONOMER
CLJU_RS22495,MONOMER
CLJU_RS22500,MONOMER
CLJU_RS22535,MONOMER
CLJU_RS22580,MONOMER
CLJU_RS22590,MONOMER
CLJU_RS22605,MONOMER
CLJU_RS22610,MONOMER
CLJU_RS22615,MONOMER
CLJU_RS22620,MONOMER
CLJU_RS22625,MONOMER
CLJU_RS22630,MONOMER
CLJU_RS22635,MONOMER
CLJU_RS22655,MONOMER
CLJU_RS22675,MONOMER
CLJU_RS22685,MONOMER
CLJU_RS22690,MONOMER
CLJU_RS22695,MONOMER
CLJU_RS22700,MONOMER
CLJU_RS22705,MONOMER
CLJU_RS22715,MONOMER
CLJU_RS22800,MONOMER
CLJU_RS22805,MONOMER
CLJU_RS22830,MONOMER
CLJU_RS22835,MONOMER
CLJU_RS22845,MONOMER
CLJU_RS22850,MONOMER
CLJU_RS22865,MONOMER
CLJU_RS22885,MONOMER
CLJU_RS22890,MONOMER
CLJU_RS22895,MONOMER
CLJU_RS22905,MONOMER
CLJU_RS22915,MONOMER
CLJU_RS22935,MONOMER
CLJU_RS22950,MONOMER
CLJU_RS22960,MONOMER
CLJU_RS22965,MONOMER
CLJU_RS22970,MONOMER
CLJU_RS22980,MONOMER
CLJU_RS23005,MONOMER
CLJU_RS23010,MONOMER
CLJU_RS23015,MONOMER
CLJU_RS23020,MONOMER
CLJU_RS23025,MONOMER
CLJU_RS23030,MONOMER
CLJU_RS23040,MONOMER
CLJU_RS23045,MONOMER
CLJU_RS23050,MONOMER
CLJU_RS23075,MONOMER
CLJU_RS23085,MONOMER
CLJU_RS23105,MONOMER
CLJU_c00010,MONOMER
CLJU_c00020,MONOMER
CLJU_c00030,MONOMER
CLJU_c00040,MONOMER
CLJU_c00050,MONOMER
CLJU_c00060,MONOMER
CLJU_c00070,MONOMER
CLJU_c00080,rRNA
CLJU_c00090,rRNA
CLJU_c00100,rRNA
CLJU_c00110,tRNA
CLJU_c00120,MONOMER
CLJU_c00130,MONOMER
CLJU_c00140,MONOMER
CLJU_c00150,MONOMER
CLJU_c00160,MONOMER
CLJU_c00170,MONOMER
CLJU_c00180,tRNA
CLJU_c00190,tRNA
CLJU_c00200,tRNA
CLJU_c00210,MONOMER
CLJU_c00220,MONOMER
CLJU_c00230,MONOMER
CLJU_c00240,MONOMER
CLJU_c00250,MONOMER
CLJU_c00260,MONOMER
CLJU_c00270,MONOMER
CLJU_c00280,MONOMER
CLJU_c00290,MONOMER
CLJU_c00300,MONOMER
CLJU_c00310,MONOMER
CLJU_c00320,MONOMER
CLJU_c00330,MONOMER
CLJU_c00340,MONOMER
CLJU_c00350,MONOMER
CLJU_c00360,MONOMER
CLJU_c00370,MONOMER
CLJU_c00380,MONOMER
CLJU_c00390,MONOMER
CLJU_c00400,MONOMER
CLJU_c00410,MONOMER
CLJU_c00420,MONOMER
CLJU_c00430,MONOMER
CLJU_c00440,MONOMER
CLJU_c00450,MONOMER
CLJU_c00460,MONOMER
CLJU_c00470,MONOMER
CLJU_c00480,MONOMER
CLJU_c00500,MONOMER
CLJU_c00510,MONOMER
CLJU_c00520,MONOMER
CLJU_c00530,MONOMER
CLJU_c00540,MONOMER
CLJU_c00550,MONOMER
CLJU_c00560,MONOMER
CLJU_c00570,MONOMER
CLJU_c00580,MONOMER
CLJU_c00590,MONOMER
CLJU_c00600,MONOMER
CLJU_c00610,MONOMER
CLJU_c00620,MONOMER
CLJU_c00630,MONOMER
CLJU_c00640,MONOMER
CLJU_c00650,MONOMER
CLJU_c00660,MONOMER
CLJU_c00670,MONOMER
CLJU_c00680,MONOMER
CLJU_c00690,MONOMER
CLJU_c00700,MONOMER
CLJU_c00710,MONOMER
CLJU_c00720,MONOMER
CLJU_c00730,MONOMER
CLJU_c00740,MONOMER
CLJU_c00750,tRNA
CLJU_c00760,MONOMER
CLJU_c00770,tRNA
CLJU_c00780,MONOMER
CLJU_c00790,MONOMER
CLJU_c00800,MONOMER
CLJU_c00810,MONOMER
CLJU_c00820,MONOMER
CLJU_c00830,MONOMER
CLJU_c00840,tRNA
CLJU_c00850,MONOMER
CLJU_c00860,MONOMER
CLJU_c00870,MONOMER
CLJU_c00880,MONOMER
CLJU_c00890,MONOMER
CLJU_c00900,MONOMER
CLJU_c00910,MONOMER
CLJU_c00920,MONOMER
CLJU_c00930,MONOMER
CLJU_c00940,MONOMER
CLJU_c00950,MONOMER
CLJU_c00960,MONOMER
CLJU_c00970,MONOMER
CLJU_c00980,MONOMER
CLJU_c00990,MONOMER
CLJU_c01000,rRNA
CLJU_c01010,rRNA
CLJU_c01020,rRNA
CLJU_c01030,tRNA
CLJU_c01040,MONOMER
CLJU_c01050,MONOMER
CLJU_c01060,MONOMER
CLJU_c01070,MONOMER
CLJU_c01080,MONOMER
CLJU_c01090,MONOMER
CLJU_c01100,MONOMER
CLJU_c01110,MONOMER
CLJU_c01120,MONOMER
CLJU_c01130,MONOMER
CLJU_c01140,rRNA
CLJU_c01150,rRNA
CLJU_c01160,rRNA
CLJU_c01170,tRNA
CLJU_c01180,MONOMER
CLJU_c01190,MONOMER
CLJU_c01200,MONOMER
CLJU_c01210,MONOMER
CLJU_c01220,MONOMER
CLJU_c01230,MONOMER
CLJU_c01240,MONOMER
CLJU_c01250,MONOMER
CLJU_c01260,MONOMER
CLJU_c01270,MONOMER
CLJU_c01280,MONOMER
CLJU_c01290,rRNA
CLJU_c01300,rRNA
CLJU_c01310,rRNA
CLJU_c01320,MONOMER
CLJU_c01330,tRNA
CLJU_c01340,MONOMER
CLJU_c01350,MONOMER
CLJU_c01360,MONOMER
CLJU_c01370,MONOMER
CLJU_c01380,MONOMER
CLJU_c01390,MONOMER
CLJU_c01400,MONOMER
CLJU_c01410,MONOMER
CLJU_c01420,MONOMER
CLJU_c01430,MONOMER
CLJU_c01440,MONOMER
CLJU_c01450,MONOMER
CLJU_c01460,MONOMER
CLJU_c01470,MONOMER
CLJU_c01480,MONOMER
CLJU_c01490,MONOMER
CLJU_c01500,MONOMER
CLJU_c01510,MONOMER
CLJU_c01520,MONOMER
CLJU_c01530,MONOMER
CLJU_c01540,MONOMER
CLJU_c01550,MONOMER
CLJU_c01560,MONOMER
CLJU_c01570,MONOMER
CLJU_c01580,MONOMER
CLJU_c01600,MONOMER
CLJU_c01610,MONOMER
CLJU_c01620,MONOMER
CLJU_c01630,MONOMER
CLJU_c01640,MONOMER
CLJU_c01650,MONOMER
CLJU_c01660,MONOMER
CLJU_c01670,MONOMER
CLJU_c01680,MONOMER
CLJU_c01690,MONOMER
CLJU_c01700,MONOMER
CLJU_c01710,MONOMER
CLJU_c01720,MONOMER
CLJU_c01730,MONOMER
CLJU_c01740,MONOMER
CLJU_c01750,MONOMER
CLJU_c01760,MONOMER
CLJU_c01770,MONOMER
CLJU_c01780,MONOMER
CLJU_c01790,MONOMER
CLJU_c01800,MONOMER
CLJU_c01810,MONOMER
CLJU_c01820,MONOMER
CLJU_c01830,MONOMER
CLJU_c01840,MONOMER
CLJU_c01850,MONOMER
CLJU_c01860,MONOMER
CLJU_c01870,MONOMER
CLJU_c01880,MONOMER
CLJU_c01890,MONOMER
CLJU_c01900,MONOMER
CLJU_c01910,MONOMER
CLJU_c01920,MONOMER
CLJU_c01930,MONOMER
CLJU_c01940,MONOMER
CLJU_c01950,MONOMER
CLJU_c01960,MONOMER
CLJU_c01970,MONOMER
CLJU_c01980,MONOMER
CLJU_c01990,MONOMER
CLJU_c02000,MONOMER
CLJU_c02010,MONOMER
CLJU_c02020,MONOMER
CLJU_c02030,MONOMER
CLJU_c02040,MONOMER
CLJU_c02050,MONOMER
CLJU_c02060,MONOMER
CLJU_c02070,MONOMER
CLJU_c02080,MONOMER
CLJU_c02090,MONOMER
CLJU_c02100,MONOMER
CLJU_c02110,MONOMER
CLJU_c02130,MONOMER
CLJU_c02140,MONOMER
CLJU_c02150,MONOMER
CLJU_c02160,MONOMER
CLJU_c02170,MONOMER
CLJU_c02180,MONOMER
CLJU_c02190,MONOMER
CLJU_c02200,MONOMER
CLJU_c02210,MONOMER
CLJU_c02220,MONOMER
CLJU_c02230,MONOMER
CLJU_c02240,MONOMER
CLJU_c02250,MONOMER
CLJU_c02260,MONOMER
CLJU_c02270,MONOMER
CLJU_c02280,MONOMER
CLJU_c02290,MONOMER
